267.9094481; -177.9544084; -187.7232635; -2.9370200; 0.0044652; 45.3945713; -3.3482478
269.9087723; -177.5392415; -189.6791148; -2.9277084; 0.0048510; 45.2468633; -2.4289682
271.9080965; -177.1051199; -191.6306224; -2.9175393; 0.0053223; 45.1394068; -1.7380719
273.9074208; -176.6502323; -193.5776021; -2.9064877; 0.0056786; 45.0623580; -1.2659712
275.9067450; -176.1732986; -195.5192253; -2.8948761; 0.0059243; 45.0061544; -1.2659712
277.9060693; -175.6735876; -197.4551904; -2.8831298; 0.0058258; 44.9498805; -1.0337510
279.9053935; -175.1513691; -199.3851319; -2.8715512; 0.0057794; 44.9038768; -0.9134796
281.9047177; -174.6069251; -201.3087526; -2.8600018; 0.0057711; 44.8631861; -0.8733944
283.9040420; -174.0402939; -203.2262048; -2.8485393; 0.0056949; 44.8242465; -0.6979791
285.9033662; -173.4519356; -205.1369181; -2.8372750; 0.0055376; 44.7931032; -0.3647746
287.9026905; -172.8424750; -207.0409862; -2.8264284; 0.0053091; 44.7768187; 0.1023632
289.9020147; -172.2128744; -208.9384629; -2.8160934; 0.0050292; 44.7813891; 0.6611900
291.9013389; -171.5642257; -210.8295285; -2.8063261; 0.0047386; 44.8108991; 1.2297843
293.9006632; -170.8975973; -212.7146264; -2.7971464; 0.0044429; 44.8657347; 1.7985797
295.8999874; -170.2143635; -214.5934295; -2.7885670; 0.0041401; 44.9458122; 2.3739393
297.8993116; -169.5155684; -216.4666035; -2.7805920; 0.0038380; 45.0512884; 2.9417415
299.8986359; -168.8023397; -218.3345692; -2.7732189; 0.0035369; 45.1816509; 3.5039287
301.8979601; -168.0760317; -220.1971583; -2.7664497; 0.0032351; 45.3364374; 3.5817359
303.8972844; -167.3376575; -222.0550974; -2.7602828; 0.0029341; 45.4941167; 3.5570167
305.8966086; -166.5883191; -223.9088642; -2.7547164; 0.0026338; 45.6501689; 3.5325219
307.8959328; -165.8293362; -225.7583998; -2.7497512; 0.0023336; 45.8046202; 3.5082485
309.8952571; -165.0616986; -227.6044544; -2.7453843; 0.0020351; 45.9574965; 3.4841932
311.8945813; -164.2864877; -229.4475313; -2.7416124; 0.0017383; 46.1088229; 3.4603530
313.8939056; -163.5049667; -231.2876840; -2.7384298; 0.0014457; 46.2586239; 3.4367249
315.8932298; -162.7181009; -233.1256383; -2.7358312; 0.0011542; 46.4069234; 3.4133061
317.8925540; -161.9269426; -234.9618947; -2.7338139; 0.0008636; 46.5537447; 3.3900936
319.8918783; -161.1326864; -236.7966182; -2.7323786; 0.0005723; 46.6991107; -10.7214686
321.8912025; -160.3363058; -238.6304907; -2.7315253; 0.0002813; 46.2378152; -12.7355356
323.8905268; -159.5388647; -240.4639817; -2.7312536; -0.0000095; 45.6838114; -12.6609192
325.8898510; -158.7414998; -242.2973928; -2.7315634; -0.0003004; 45.1263123; -12.0669470
327.8891752; -157.9452176; -244.1313259; -2.7324549; -0.0005913; 44.5884804; -11.5004230
329.8884995; -157.1511009; -245.9662064; -2.7339280; -0.0008822; 44.0697905; -10.9593945
331.8878237; -156.3602293; -247.8024679; -2.7359826; -0.0011732; 43.5697563; -10.4420475
333.8871480; -155.5736569; -249.6406029; -2.7386192; -0.0014642; 43.0879286; -9.9464196
335.8864722; -154.7924925; -251.4809768; -2.7418375; -0.0017553; 42.6239059; -9.4712600
337.8857964; -154.0177630; -253.3241488; -2.7456380; -0.0020465; 42.1773057; -9.0147940
339.8851207; -153.2505819; -255.1704751; -2.7500210; -0.0023378; 41.7477918; -8.5752486
341.8844449; -152.4920878; -257.0202481; -2.7549864; -0.0026294; 41.3350785; -8.1519708
343.8837692; -151.7432661; -258.8741374; -2.7605350; -0.0029210; 40.9388795; -7.7432440
345.8830934; -151.0052944; -260.7323425; -2.7666669; -0.0032126; 40.5589613; -7.3474406
347.8824176; -150.2793431; -262.5950708; -2.7733815; -0.0035047; 40.1951428; -6.9645329
349.8817419; -149.5663711; -264.4630759; -2.7806802; -0.0037963; 39.8472181; -6.5929174
351.8810661; -148.8676167; -266.3363907; -2.7885625; -0.0040879; 39.5150355; -6.2310044
353.8803903; -148.1842817; -268.2151184; -2.7970264; -0.0043796; 39.1985004; -5.8798562
355.8797146; -147.5173151; -270.1000595; -2.8060733; -0.0046700; 38.8974415; -5.5385722
357.8790388; -146.8679926; -271.9911022; -2.8157004; -0.0049590; 38.6117100; -5.2031408
359.8783631; -146.2375487; -273.8881959; -2.8259033; -0.0052485; 38.3413435; -4.8745442
361.8776873; -145.6269270; -275.7921692; -2.8366859; -0.0055372; 38.0863103; -4.6605957
363.8770115; -145.0374295; -277.7026955; -2.8479991; -0.0057505; 37.8408635; -4.5111625
365.8763358; -144.4700313; -279.6195341; -2.8596631; -0.0059216; 37.6017605; -4.3367958
