# # x_m,y_m,w_tr_right_m,w_tr_left_m
-1.920774587179292325e+02,-4.689058678492168610e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.922649113939080507e+02,-4.699102741673674473e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.924523631411477425e+02,-4.709217452924824556e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.926397971805535292e+02,-4.719401714847907101e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.928271967330306325e+02,-4.729654430045209779e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.930145450194842454e+02,-4.739974501119017987e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.931929089446754517e+02,-4.749864757284776715e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.933711966565255693e+02,-4.759814163870593120e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.935493936606216892e+02,-4.769821772903062538e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.937274854625508169e+02,-4.779886636408781442e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.939054575679000720e+02,-4.790007806414344032e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.940832954822564318e+02,-4.800184334946344507e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.942609847112070156e+02,-4.810415274031379340e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.944385107603388576e+02,-4.820699675696042732e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.946158591352389919e+02,-4.831036591966930018e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.947841623189445670e+02,-4.840904440652260519e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.949522796433009830e+02,-4.850818015455012642e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.951201986811610709e+02,-4.860776503606487040e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.952879070053774626e+02,-4.870779092337985503e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.954553921888029038e+02,-4.880824968880812094e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.956226418042900264e+02,-4.890913320466266896e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.957896434246915760e+02,-4.901043334325652268e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.959563846228602699e+02,-4.911214197690269430e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.961228529716487969e+02,-4.921425097791421308e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.962890360439098174e+02,-4.931675221860409692e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.964549214124960770e+02,-4.941963757128536372e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.966204966502602929e+02,-4.952289890827103136e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.967857493300551255e+02,-4.962652810187411774e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.969506670247332636e+02,-4.973051702440765212e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.971065845756937165e+02,-4.982935730751939900e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.972621797553143210e+02,-4.992850624445594008e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.974174419971680550e+02,-5.002795692449116132e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.975723607348278392e+02,-5.012770243689892595e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.977269254018666800e+02,-5.022773587095312564e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.978811254318575266e+02,-5.032805031592762361e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.980349502583733283e+02,-5.042863886109631153e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.981883893149870346e+02,-5.052949459573305830e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.983414320352716800e+02,-5.063061060911173854e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.984940678528001285e+02,-5.073197999050624958e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.986462862011454149e+02,-5.083359582919044897e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.987980765138804600e+02,-5.093545121443821699e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.989494282245782699e+02,-5.103753923552344531e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.991003307668117657e+02,-5.113985298171999716e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.992507735741539250e+02,-5.124238554230175851e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.994007460801777256e+02,-5.134513000654260395e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.995502377184561169e+02,-5.144807946371640810e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.996992379225620766e+02,-5.155122700309705124e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.998477361260685257e+02,-5.165456571395841365e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.999957217625484702e+02,-5.175808868557438700e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.001431842655748596e+02,-5.186178900721881746e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.002901130687206432e+02,-5.196565976816560806e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.004364976055588272e+02,-5.206969405768861634e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.005823273096622756e+02,-5.217388496506175670e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.007275916146040800e+02,-5.227822557955885259e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.008722799539571326e+02,-5.238270899045382976e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.010163817612943831e+02,-5.248732828702054576e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.011598864701888374e+02,-5.259207655853288088e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.013027835142134450e+02,-5.269694689426471541e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.014371743471575371e+02,-5.279609695281781114e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.015710048316684322e+02,-5.289534390370201891e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.017042660663647666e+02,-5.299468192517567786e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.018369491498652053e+02,-5.309410519549711580e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.019690451807883846e+02,-5.319360789292466052e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.021005452577529127e+02,-5.329318419571661707e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.022314404793775680e+02,-5.339282828213133598e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.023617219442808448e+02,-5.349253433042713368e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.024913807510815218e+02,-5.359229651886234933e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.026204079983981501e+02,-5.369210902569529935e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.027487947848494230e+02,-5.379196602918432291e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.028765322090540053e+02,-5.389186170758771368e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.030036113696305335e+02,-5.399179023916382221e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.031300233651976441e+02,-5.409174580217098764e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.032557592943740303e+02,-5.419172257486750368e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.033808102557782718e+02,-5.429171473551173221e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.035051673480290901e+02,-5.439171646236197830e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.036288216697450650e+02,-5.449172193367658110e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.037517643195449182e+02,-5.459172532771385704e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.038739863960472292e+02,-5.469172082273213391e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.039954789978706913e+02,-5.479170259698973950e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.041162332236339694e+02,-5.489166482874500161e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.042362401719556715e+02,-5.499160169625625940e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.043554909414544909e+02,-5.509150737778181792e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.044739766307490356e+02,-5.519137605158002771e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.045916883384579705e+02,-5.529120189590919381e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.047086171631999605e+02,-5.539097908902764402e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.048247542035936419e+02,-5.549070180919371751e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.049400905582576797e+02,-5.559036423466574206e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.050546173258106819e+02,-5.568996054370202273e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.051683256048713417e+02,-5.578948491456092142e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.052812064940582957e+02,-5.588893152550074319e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.053998157167806085e+02,-5.599413671154445638e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.055174768008729416e+02,-5.609924128285482539e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.056341791799083580e+02,-5.620423832870576462e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.057499122874597219e+02,-5.630912093837112025e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.058646655571000395e+02,-5.641388220112480667e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.059784284224022883e+02,-5.651851520624064733e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.060911903169393895e+02,-5.662301304299255662e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.062029406742843491e+02,-5.672736880065442620e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.063136689280101166e+02,-5.683157556850010224e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.064233645116896128e+02,-5.693562643580346503e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.065320168588958722e+02,-5.703951449183840623e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.066396154032018444e+02,-5.714323282587880612e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.067461495781804217e+02,-5.724677452719852226e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.068516088174046388e+02,-5.735013268507146904e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.069559825544474165e+02,-5.745330038877148127e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.070592602228817611e+02,-5.755627072757246196e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.071614312562805935e+02,-5.765903679074828005e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.072624850882169198e+02,-5.776159166757282719e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.073624111522636326e+02,-5.786392844731996092e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.074611988819937665e+02,-5.796604021926358428e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.075588377109802707e+02,-5.806792007267754343e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.076553170727960946e+02,-5.816956109683574141e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.077506264010141876e+02,-5.827095638101204713e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.078447551292074991e+02,-5.837209901448034088e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.079376926909490635e+02,-5.847298208651449158e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.080294285198118018e+02,-5.857359868638839089e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.081199520493686350e+02,-5.867394190337590771e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.082092527131925976e+02,-5.877400482675092235e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.082973199448566106e+02,-5.887378054578731508e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.083889300033324048e+02,-5.897878014295235971e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.084791415745068832e+02,-5.908344391015151587e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.085679422312327347e+02,-5.918776371969777301e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.086553195463627333e+02,-5.929173144390415473e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.087412610927494825e+02,-5.939533895508368460e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.088257544432457564e+02,-5.949857812554937482e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.089087871707042154e+02,-5.960144082761426034e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.089903468479776052e+02,-5.970391893359134201e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.090704210479185576e+02,-5.980600431579365477e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.091489973433798184e+02,-5.990768884653419946e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.092260633072140763e+02,-6.000896439812602239e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.093016065122740486e+02,-6.010982284288211304e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.093756145314124240e+02,-6.021025605311549498e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.094480749374819197e+02,-6.031025590113921453e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.095226634515933597e+02,-6.041504178916919727e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.095955088948750529e+02,-6.051932901198406398e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.096665967729140050e+02,-6.062310808984977939e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.097359125912972786e+02,-6.072636954303227412e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.098034418556119363e+02,-6.082910389179749018e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.098691700714450690e+02,-6.093130165641141502e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.099330827443836540e+02,-6.103295335713996792e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.099951653800147824e+02,-6.113404951424911360e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.100554034839255451e+02,-6.123458064800479406e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.101137825617029762e+02,-6.133453727867296266e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.101730639568877450e+02,-6.143886305932010146e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.102302630165754920e+02,-6.154253402492935265e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.102853629616713818e+02,-6.164553920152357023e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.103383470130806359e+02,-6.174786761512563089e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.103891983917084190e+02,-6.184950829175839999e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.104379003184600379e+02,-6.195045025744476561e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.104844360142406572e+02,-6.205068253820757036e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.105308459954495959e+02,-6.215491464628122458e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.105748408186723850e+02,-6.225834320959997967e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.106164011918453411e+02,-6.236095561063784771e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.106555078229049229e+02,-6.246273923186880666e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.106921414197874185e+02,-6.256368145576682309e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.107262826904292297e+02,-6.266376966480587498e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.107592900648196519e+02,-6.276748051724732704e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.107895302584846604e+02,-6.287022974448823334e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108169812272340096e+02,-6.297200292903805803e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108416209268774253e+02,-6.307278565340629939e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108643108046028942e+02,-6.317687864961967534e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108838905916375666e+02,-6.327986110693364026e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109003352416358439e+02,-6.338171664436774790e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109136197082521562e+02,-6.348242888094157479e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109240702528594795e+02,-6.358610405015120932e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109310362926156301e+02,-6.368850236892462817e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109344895181203583e+02,-6.378960532215628518e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109343240482673423e+02,-6.389335836704882468e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109302966548473819e+02,-6.399566949165748611e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109223754936352293e+02,-6.409651786900657271e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.109099942470687665e+02,-6.419967448511049497e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108933439495201014e+02,-6.430120788754700243e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108715296933999355e+02,-6.440476234124993198e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108450461793760837e+02,-6.450652002083893422e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.108126520231382131e+02,-6.460998997853951096e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.107751622825546747e+02,-6.471147572556290015e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.107309705793932721e+02,-6.481434219743000540e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.106812296066513852e+02,-6.491502233542269096e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.106239488227254242e+02,-6.501672762777299113e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.105584930768226855e+02,-6.511919178268148016e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.104865509538167601e+02,-6.521905552873872693e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.104055042175100141e+02,-6.531927535242854219e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.103146518672267007e+02,-6.541955151461174864e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.102132613416361835e+02,-6.551956844475932940e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.101005675947339739e+02,-6.561899413661925564e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.099722722292185040e+02,-6.572008865331713423e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.098305228851912716e+02,-6.581965987777409737e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.096703801002024363e+02,-6.591969129967180834e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.094900410810146525e+02,-6.601939827408214114e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.092944186605274979e+02,-6.611791559622477052e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.090923043445530141e+02,-6.621754263473903848e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.088866276593662121e+02,-6.631697878964725987e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.086772422828889262e+02,-6.641620476694946547e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.084640018930429619e+02,-6.651520127264565190e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.082467601677502387e+02,-6.661394901273578171e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.080253707849325053e+02,-6.671242869321986291e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.077996874225116244e+02,-6.681062102009789214e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.075695637584094584e+02,-6.690850669936985469e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.073348534705477846e+02,-6.700606643703572445e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.070954102368484939e+02,-6.710328093909549807e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.068469037774986532e+02,-6.720176918311954068e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.065931973606351164e+02,-6.729986014410910684e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.063341370972581217e+02,-6.739753353029142318e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.060695690983679356e+02,-6.749476904989369359e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.057993394749647109e+02,-6.759154641114315609e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.055232943380487711e+02,-6.768784532226701458e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.052365281057607547e+02,-6.778523781996134403e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.049434301203060613e+02,-6.788209348912275800e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.046438386692816209e+02,-6.797839100638609580e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.043375920402844201e+02,-6.807410904838616261e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.040245285209114172e+02,-6.816922629175776365e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.036991807616760752e+02,-6.826526521112749606e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.033664539209863449e+02,-6.836063905452820109e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.030261782022796524e+02,-6.845532543261901992e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.026781838089932535e+02,-6.854930195605911649e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.023164953204959886e+02,-6.864404405175948796e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.019464836961402909e+02,-6.873800660194078773e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.015679707901727227e+02,-6.883116611633955699e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.011807784568400166e+02,-6.892349910469229144e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.007783696647622946e+02,-6.901642720689783346e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.003666331108299801e+02,-6.910845346728860932e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.999453820307932688e+02,-6.919955325916794209e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.995076180583969290e+02,-6.929110285140694714e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.990596516055170753e+02,-6.938164559530744100e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.986012870158269550e+02,-6.947115569166523983e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.981323286329999291e+02,-6.955960734127618252e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.976451147655658076e+02,-6.964831025479952586e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.971465720856331529e+02,-6.973586829598214081e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.966364957669432556e+02,-6.982225445647445667e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.961066833653745221e+02,-6.990872308453316464e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.955645598146275006e+02,-6.999392796365747245e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.950099108363815787e+02,-7.007784083915082647e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.944425221523162293e+02,-7.016043345631667307e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.938534184488131018e+02,-7.024287980156234426e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.932507471725722326e+02,-7.032390754045114818e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.926342843068067054e+02,-7.040348713417429281e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.920038058347295475e+02,-7.048158904392297472e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.913590877395538996e+02,-7.055818373088841327e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.906901031187160811e+02,-7.063433383538426824e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.900059922829373988e+02,-7.070887078582318281e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.893065211862852948e+02,-7.078176372095518900e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.885914557828272962e+02,-7.085298177953038703e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.878605620266308165e+02,-7.092249410029883165e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.871136058717633830e+02,-7.099026982201060036e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.863503532722924376e+02,-7.105627808341577065e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.855705701822854508e+02,-7.112048802326439727e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.847740225558098928e+02,-7.118286878030656908e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.839604763469332624e+02,-7.124338949329235220e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.831418619532705350e+02,-7.130118324310648177e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.823062867914210301e+02,-7.135711096048938771e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.814535268445978318e+02,-7.141114310663226661e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.805833580960140523e+02,-7.146325014272633780e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.797087412547133454e+02,-7.151267929753502131e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.788167921155289548e+02,-7.156018261574363351e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.779210009955711485e+02,-7.160506650600475496e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.770079783427505618e+02,-7.164802719239655744e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.760917482979209296e+02,-7.168843097955144685e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.751584106093247328e+02,-7.172691740491612791e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.742225269015256686e+02,-7.176291331191770269e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.732696814431616019e+02,-7.179700076087750631e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.723149764553118644e+02,-7.182866770468369850e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.713434765113328240e+02,-7.185843801044152315e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.703708270030137442e+02,-7.188586124014532288e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.693976575892092455e+02,-7.191100552073245353e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.684082495492845055e+02,-7.193430665449720891e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.674190629200917613e+02,-7.195540704304057726e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.664307409472365578e+02,-7.197437708548341107e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.654391442257184508e+02,-7.199103415125539414e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.644410047350678497e+02,-7.200395330558704927e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.634361272563520515e+02,-7.201312884908917340e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.624365134740776853e+02,-7.201869369153292837e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.614336063273536865e+02,-7.202092328401164423e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.604288479924546209e+02,-7.201997773085306562e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.594236125281952923e+02,-7.201601243731333852e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.584192075438302822e+02,-7.200917820480171940e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.574168758493959785e+02,-7.199962132510291895e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.564177970884963429e+02,-7.198748367359685290e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.554230893535313101e+02,-7.197290280147635713e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.544338107833688127e+02,-7.195601202696234395e+02,6.000000000000000000e+00,6.000000000000000000e+00
